year,gender,lost_gen_min,lost_gen_max,babyboomers_min,babyboomers_max,age,population,lost_gen,babyboomers,generation
2074,M,92,103,100,129,99,75.1925,True,False,Lost generation
2075,M,93,104,100,130,99,73.1745,True,False,Lost generation
2076,M,94,105,100,131,99,71.7815,True,False,Lost generation
2077,M,95,106,100,132,99,70.892,True,False,Lost generation
2078,M,96,107,100,133,99,70.0165,True,False,Lost generation
2079,M,97,108,100,134,99,68.9945,True,False,Lost generation
2080,M,98,109,100,135,99,67.691,True,False,Lost generation
2081,M,99,110,100,136,99,67.188,True,False,Lost generation
2082,M,100,111,100,137,99,68.288,False,False,other
2083,M,100,112,100,138,99,69.431,False,False,other
2084,M,100,113,100,139,99,69.9735,False,False,other
2085,M,100,114,100,140,99,69.5655,False,False,other
2086,M,100,115,100,141,99,69.954,False,False,other
2087,M,100,116,100,142,99,71.2355,False,False,other
2088,M,100,117,100,143,99,71.179,False,False,other
2089,M,100,118,100,144,99,70.7765,False,False,other
2090,M,100,119,100,145,99,71.879,False,False,other
2091,M,100,120,100,146,99,73.3425,False,False,other
2092,M,100,121,100,147,99,74.1985,False,False,other
2093,M,100,122,100,148,99,76.773,False,False,other
2094,M,100,123,100,149,99,78.4995,False,False,other
2095,M,100,124,100,150,99,79.7205,False,False,other
2096,M,100,125,100,151,99,81.986,False,False,other
2097,M,100,126,100,152,99,83.805,False,False,other
2098,M,100,127,100,153,99,85.3345,False,False,other
2099,M,100,128,100,154,99,87.3795,False,False,other
2100,M,100,129,100,155,99,88.8615,False,False,other
1950,F,-32,-21,-1,5,99,0.11,False,False,other
1951,F,-31,-20,0,6,99,0.119,False,False,other
1952,F,-30,-19,1,7,99,0.1305,False,False,other
1953,F,-29,-18,2,8,99,0.1425,False,False,other
1954,F,-28,-17,3,9,99,0.1555,False,False,other
1955,F,-27,-16,4,10,99,0.1705,False,False,other
1956,F,-26,-15,5,11,99,0.1895,False,False,other
1957,F,-25,-14,6,12,99,0.2065,False,False,other
1958,F,-24,-13,7,13,99,0.218,False,False,other
1959,F,-23,-12,8,14,99,0.23,False,False,other
1960,F,-22,-11,9,15,99,0.2315,False,False,other
1961,F,-21,-10,10,16,99,0.2355,False,False,other
1962,F,-20,-9,11,17,99,0.248,False,False,other
1963,F,-19,-8,12,18,99,0.2685,False,False,other
1964,F,-18,-7,13,19,99,0.293,False,False,other
1965,F,-17,-6,14,20,99,0.295,False,False,other
1966,F,-16,-5,15,21,99,0.3065,False,False,other
1967,F,-15,-4,16,22,99,0.342,False,False,other
1968,F,-14,-3,17,23,99,0.3755,False,False,other
1969,F,-13,-2,18,24,99,0.407,False,False,other
1970,F,-12,-1,19,25,99,0.408,False,False,other
1971,F,-11,0,20,26,99,0.4235,False,False,other
1972,F,-10,1,21,27,99,0.4985,False,False,other
1973,F,-9,2,22,28,99,0.5575,False,False,other
1974,F,-8,3,23,29,99,0.584,False,False,other
1975,F,-7,4,24,30,99,0.5915,False,False,other
1976,F,-6,5,25,31,99,0.624,False,False,other
1977,F,-5,6,26,32,99,0.7005,False,False,other
1978,F,-4,7,27,33,99,0.7895,False,False,other
1979,F,-3,8,28,34,99,0.884,False,False,other
1980,F,-2,9,29,35,99,0.925,False,False,other
1981,F,-1,10,30,36,99,1.012,False,False,other
1982,F,0,11,31,37,99,1.184,False,False,other
1983,F,1,12,32,38,99,1.3395,False,False,other
1984,F,2,13,33,39,99,1.538,False,False,other
1985,F,3,14,34,40,99,1.6695,False,False,other
1986,F,4,15,35,41,99,1.85,False,False,other
1987,F,5,16,36,42,99,2.222,False,False,other
1988,F,6,17,37,43,99,2.5735,False,False,other
1989,F,7,18,38,44,99,2.895,False,False,other
1990,F,8,19,39,45,99,3.099,False,False,other
1991,F,9,20,40,46,99,3.3955,False,False,other
1992,F,10,21,41,47,99,3.8655,False,False,other
1993,F,11,22,42,48,99,4.382,False,False,other
1994,F,12,23,43,49,99,4.95,False,False,other
1995,F,13,24,44,50,99,5.563,False,False,other
1996,F,14,25,45,51,99,6.3925,False,False,other
1997,F,15,26,46,52,99,7.3965,False,False,other
1998,F,16,27,47,53,99,8.4185,False,False,other
1999,F,17,28,48,54,99,9.509,False,False,other
2000,F,18,29,49,55,99,10.9625,False,False,other
2001,F,19,30,50,56,99,12.6535,False,False,other
2002,F,20,31,51,57,99,14.305,False,False,other
2003,F,21,32,52,58,99,15.7925,False,False,other
2004,F,22,33,53,59,99,17.3575,False,False,other
2005,F,23,34,54,60,99,18.9895,False,False,other
2006,F,24,35,55,61,99,21.778,False,False,other
2007,F,25,36,56,62,99,25.1365,False,False,other
2008,F,26,37,57,63,99,27.895,False,False,other
2009,F,27,38,58,64,99,30.532,False,False,other
2010,F,28,39,59,65,99,32.9075,False,False,other
2011,F,29,40,60,66,99,35.364,False,False,other
2012,F,30,41,61,67,99,37.334,False,False,other
2013,F,31,42,62,68,99,39.06,False,False,other
2014,F,32,43,63,69,99,40.841,False,False,other
2015,F,33,44,64,70,99,42.975,False,False,other
2016,F,34,45,65,71,99,45.193,False,False,other
2017,F,35,46,66,72,99,46.9435,False,False,other
2018,F,36,47,67,73,99,49.4665,False,False,other
2019,F,37,48,68,74,99,54.6955,False,False,other
2020,F,38,49,69,75,99,58.3535,False,False,other
2021,F,39,50,70,76,99,59.5305,False,False,other
2022,F,40,51,71,77,99,61.4435,False,False,other
2023,F,41,52,72,78,99,63.174,False,False,other
2024,F,42,53,73,79,99,65.548,False,False,other
2025,F,43,54,74,80,99,67.8685,False,False,other
2026,F,44,55,75,81,99,68.732,False,False,other
2027,F,45,56,76,82,99,69.13,False,False,other
2028,F,46,57,77,83,99,70.284,False,False,other
2029,F,47,58,78,84,99,72.0825,False,False,other
2030,F,48,59,79,85,99,75.051,False,False,other
2031,F,49,60,80,86,99,78.378,False,False,other
2032,F,50,61,81,87,99,81.2295,False,False,other
2033,F,51,62,82,88,99,83.8205,False,False,other
2034,F,52,63,83,89,99,87.317,False,False,other
2035,F,53,64,84,90,99,91.13,False,False,other
2036,F,54,65,85,91,99,92.3275,False,False,other
2037,F,55,66,86,92,99,90.608,False,False,other
2038,F,56,67,87,93,99,89.585,False,False,other
2039,F,57,68,88,94,99,97.2875,False,False,other
2040,F,58,69,89,95,99,110.227,False,False,other
2041,F,59,70,90,96,99,116.4745,False,False,other
2042,F,60,71,91,97,99,117.1825,False,False,other
2043,F,61,72,92,98,99,115.419,False,False,other
2044,F,62,73,93,99,99,105.445,False,True,Babyboomers
2045,F,63,74,94,100,99,104.4195,False,True,Babyboomers
2046,F,64,75,95,101,99,134.4925,False,True,Babyboomers
2047,F,65,76,96,102,99,162.73,False,True,Babyboomers
2048,F,66,77,97,103,99,167.547,False,True,Babyboomers
2049,F,67,78,98,104,99,157.2905,False,True,Babyboomers
2050,F,68,79,99,105,99,143.345,False,True,Babyboomers
2051,F,69,80,100,106,99,136.2495,False,False,other
2052,F,70,81,100,107,99,130.403,False,False,other
2053,F,71,82,100,108,99,126.421,False,False,other
2054,F,72,83,100,109,99,126.447,False,False,other
2055,F,73,84,100,110,99,126.2985,False,False,other
2056,F,74,85,100,111,99,123.2825,False,False,other
2057,F,75,86,100,112,99,126.1595,False,False,other
2058,F,76,87,100,113,99,131.228,False,False,other
2059,F,77,88,100,114,99,132.8115,False,False,other
2060,F,78,89,100,115,99,135.3315,False,False,other
2061,F,79,90,100,116,99,139.6115,False,False,other
2062,F,80,91,100,117,99,146.077,False,False,other
2063,F,81,92,100,118,99,154.1865,False,False,other
2064,F,82,93,100,119,99,161.93,False,False,other
2065,F,83,94,100,120,99,149.9255,False,False,other
2066,F,84,95,100,121,99,160.377,False,False,other
2067,F,85,96,100,122,99,185.047,False,False,other
2068,F,86,97,100,123,99,186.0605,False,False,other
2069,F,87,98,100,124,99,192.0115,False,False,other
2070,F,88,99,100,125,99,200.7545,True,False,Lost generation
2071,F,89,100,100,126,99,210.9585,True,False,Lost generation
2072,F,90,101,100,127,99,221.8205,True,False,Lost generation
2073,F,91,102,100,128,99,226.234,True,False,Lost generation
2074,F,92,103,100,129,99,221.0045,True,False,Lost generation
2075,F,93,104,100,130,99,213.708,True,False,Lost generation
2076,F,94,105,100,131,99,208.2795,True,False,Lost generation
2077,F,95,106,100,132,99,204.7495,True,False,Lost generation
2078,F,96,107,100,133,99,201.2775,True,False,Lost generation
2079,F,97,108,100,134,99,197.471,True,False,Lost generation
2080,F,98,109,100,135,99,193.063,True,False,Lost generation
2081,F,99,110,100,136,99,191.023,True,False,Lost generation
2082,F,100,111,100,137,99,192.946,False,False,other
2083,F,100,112,100,138,99,194.691,False,False,other
2084,F,100,113,100,139,99,194.6945,False,False,other
2085,F,100,114,100,140,99,192.067,False,False,other
2086,F,100,115,100,141,99,191.921,False,False,other
2087,F,100,116,100,142,99,194.545,False,False,other
2088,F,100,117,100,143,99,193.428,False,False,other
2089,F,100,118,100,144,99,191.097,False,False,other
2090,F,100,119,100,145,99,192.304,False,False,other
2091,F,100,120,100,146,99,194.685,False,False,other
2092,F,100,121,100,147,99,196.5215,False,False,other
2093,F,100,122,100,148,99,202.9985,False,False,other
2094,F,100,123,100,149,99,207.5155,False,False,other
2095,F,100,124,100,150,99,210.371,False,False,other
2096,F,100,125,100,151,99,215.53,False,False,other
2097,F,100,126,100,152,99,219.2785,False,False,other
2098,F,100,127,100,153,99,221.8725,False,False,other
2099,F,100,128,100,154,99,225.9345,False,False,other
2100,F,100,129,100,155,99,229.005,False,False,other
1950,M,-32,-21,-1,5,100,0.0235,False,False,other
1951,M,-31,-20,0,6,100,0.026,False,False,other
1952,M,-30,-19,1,7,100,0.0295,False,False,other
1953,M,-29,-18,2,8,100,0.0315,False,False,other
1954,M,-28,-17,3,9,100,0.033,False,False,other
1955,M,-27,-16,4,10,100,0.036,False,False,other
1956,M,-26,-15,5,11,100,0.04,False,False,other
1957,M,-25,-14,6,12,100,0.043,False,False,other
1958,M,-24,-13,7,13,100,0.0475,False,False,other
1959,M,-23,-12,8,14,100,0.053,False,False,other
1960,M,-22,-11,9,15,100,0.0575,False,False,other
1961,M,-21,-10,10,16,100,0.0615,False,False,other
1962,M,-20,-9,11,17,100,0.0645,False,False,other
1963,M,-19,-8,12,18,100,0.068,False,False,other
1964,M,-18,-7,13,19,100,0.0745,False,False,other
1965,M,-17,-6,14,20,100,0.0825,False,False,other
1966,M,-16,-5,15,21,100,0.091,False,False,other
1967,M,-15,-4,16,22,100,0.0995,False,False,other
1968,M,-14,-3,17,23,100,0.1065,False,False,other
1969,M,-13,-2,18,24,100,0.116,False,False,other
1970,M,-12,-1,19,25,100,0.1265,False,False,other
1971,M,-11,0,20,26,100,0.1335,False,False,other
1972,M,-10,1,21,27,100,0.142,False,False,other
1973,M,-9,2,22,28,100,0.153,False,False,other
1974,M,-8,3,23,29,100,0.166,False,False,other
1975,M,-7,4,24,30,100,0.181,False,False,other
1976,M,-6,5,25,31,100,0.192,False,False,other
1977,M,-5,6,26,32,100,0.2075,False,False,other
1978,M,-4,7,27,33,100,0.2315,False,False,other
1979,M,-3,8,28,34,100,0.262,False,False,other
1980,M,-2,9,29,35,100,0.299,False,False,other
1981,M,-1,10,30,36,100,0.3285,False,False,other
1982,M,0,11,31,37,100,0.367,False,False,other
1983,M,1,12,32,38,100,0.427,False,False,other
1984,M,2,13,33,39,100,0.499,False,False,other
1985,M,3,14,34,40,100,0.5915,False,False,other
1986,M,4,15,35,41,100,0.677,False,False,other
1987,M,5,16,36,42,100,0.7735,False,False,other
1988,M,6,17,37,43,100,0.9095,False,False,other
1989,M,7,18,38,44,100,1.057,False,False,other
1990,M,8,19,39,45,100,1.1975,False,False,other
1991,M,9,20,40,46,100,1.317,False,False,other
1992,M,10,21,41,47,100,1.449,False,False,other
1993,M,11,22,42,48,100,1.6115,False,False,other
1994,M,12,23,43,49,100,1.798,False,False,other
1995,M,13,24,44,50,100,1.9685,False,False,other
1996,M,14,25,45,51,100,2.144,False,False,other
1997,M,15,26,46,52,100,2.376,False,False,other
1998,M,16,27,47,53,100,2.67,False,False,other
1999,M,17,28,48,54,100,2.9945,False,False,other
2000,M,18,29,49,55,100,3.362,False,False,other
2001,M,19,30,50,56,100,3.824,False,False,other
2002,M,20,31,51,57,100,4.3545,False,False,other
2003,M,21,32,52,58,100,4.894,False,False,other
2004,M,22,33,53,59,100,5.4165,False,False,other
2005,M,23,34,54,60,100,5.898,False,False,other
2006,M,24,35,55,61,100,6.352,False,False,other
2007,M,25,36,56,62,100,6.9875,False,False,other
2008,M,26,37,57,63,100,7.7335,False,False,other
2009,M,27,38,58,64,100,8.5125,False,False,other
2010,M,28,39,59,65,100,9.287,False,False,other
2011,M,29,40,60,66,100,9.879,False,False,other
2012,M,30,41,61,67,100,10.407,False,False,other
2013,M,31,42,62,68,100,11.0155,False,False,other
2014,M,32,43,63,69,100,11.7195,False,False,other
2015,M,33,44,64,70,100,12.3515,False,False,other
2016,M,34,45,65,71,100,12.888,False,False,other
2017,M,35,46,66,72,100,13.358,False,False,other
2018,M,36,47,67,73,100,13.7605,False,False,other
2019,M,37,48,68,74,100,14.246,False,False,other
2020,M,38,49,69,75,100,15.077,False,False,other
2021,M,39,50,70,76,100,15.861,False,False,other
2022,M,40,51,71,77,100,16.547,False,False,other
2023,M,41,52,72,78,100,17.6465,False,False,other
2024,M,42,53,73,79,100,19.203,False,False,other
2025,M,43,54,74,80,100,21.1915,False,False,other
2026,M,44,55,75,81,100,23.366,False,False,other
2027,M,45,56,76,82,100,25.229,False,False,other
2028,M,46,57,77,83,100,26.533,False,False,other
2029,M,47,58,78,84,100,27.5625,False,False,other
2030,M,48,59,79,85,100,28.6045,False,False,other
2031,M,49,60,80,86,100,29.8175,False,False,other
2032,M,50,61,81,87,100,31.17,False,False,other
2033,M,51,62,82,88,100,32.715,False,False,other
2034,M,52,63,83,89,100,34.4805,False,False,other
2035,M,53,64,84,90,100,36.549,False,False,other
2036,M,54,65,85,91,100,38.97,False,False,other
2037,M,55,66,86,92,100,41.0885,False,False,other
2038,M,56,67,87,93,100,42.3375,False,False,other
2039,M,57,68,88,94,100,43.1305,False,False,other
2040,M,58,69,89,95,100,45.175,False,False,other
2041,M,59,70,90,96,100,48.975,False,False,other
2042,M,60,71,91,97,100,52.7165,False,False,other
2043,M,61,72,92,98,100,55.394,False,False,other
2044,M,62,73,93,99,100,56.954,False,False,other
2045,M,63,74,94,100,100,56.331,False,True,Babyboomers
2046,M,64,75,95,101,100,56.1075,False,True,Babyboomers
2047,M,65,76,96,102,100,62.262,False,True,Babyboomers
2048,M,66,77,97,103,100,72.151,False,True,Babyboomers
2049,M,67,78,98,104,100,79.8855,False,True,Babyboomers
2050,M,68,79,99,105,100,83.186,False,True,Babyboomers
2051,M,69,80,100,106,100,82.545,False,True,Babyboomers
2052,M,70,81,100,107,100,80.719,False,True,Babyboomers
2053,M,71,82,100,108,100,78.551,False,True,Babyboomers
2054,M,72,83,100,109,100,76.593,False,True,Babyboomers
2055,M,73,84,100,110,100,75.6495,False,True,Babyboomers
2056,M,74,85,100,111,100,75.349,False,True,Babyboomers
2057,M,75,86,100,112,100,74.862,False,True,Babyboomers
2058,M,76,87,100,113,100,75.4405,False,True,Babyboomers
2059,M,77,88,100,114,100,77.2555,False,True,Babyboomers
2060,M,78,89,100,115,100,79.153,False,True,Babyboomers
2061,M,79,90,100,116,100,81.269,False,True,Babyboomers
2062,M,80,91,100,117,100,83.93,False,True,Babyboomers
2063,M,81,92,100,118,100,87.5025,False,True,Babyboomers
2064,M,82,93,100,119,100,92.0985,False,True,Babyboomers
2065,M,83,94,100,120,100,97.2235,False,True,Babyboomers
2066,M,84,95,100,121,100,98.1825,False,True,Babyboomers
2067,M,85,96,100,122,100,101.3605,False,True,Babyboomers
2068,M,86,97,100,123,100,109.48,False,True,Babyboomers
2069,M,87,98,100,124,100,115.641,False,True,Babyboomers
2070,M,88,99,100,125,100,121.5015,False,True,Babyboomers
2071,M,89,100,100,126,100,127.9675,True,True,Lost generation
2072,M,90,101,100,127,100,135.2435,True,True,Lost generation
2073,M,91,102,100,128,100,143.218,True,True,Lost generation
2074,M,92,103,100,129,100,150.0955,True,True,Lost generation
2075,M,93,104,100,130,100,153.786,True,True,Lost generation
2076,M,94,105,100,131,100,154.818,True,True,Lost generation
2077,M,95,106,100,132,100,154.503,True,True,Lost generation
2078,M,96,107,100,133,100,153.696,True,True,Lost generation
2079,M,97,108,100,134,100,152.629,True,True,Lost generation
2080,M,98,109,100,135,100,151.337,True,True,Lost generation
2081,M,99,110,100,136,100,149.72,True,True,Lost generation
2082,M,100,111,100,137,100,148.4525,True,True,Lost generation
2083,M,100,112,100,138,100,148.6235,True,True,Lost generation
2084,M,100,113,100,139,100,149.8585,True,True,Lost generation
2085,M,100,114,100,140,100,151.394,True,True,Lost generation
2086,M,100,115,100,141,100,152.383,True,True,Lost generation
2087,M,100,116,100,142,100,153.5675,True,True,Lost generation
2088,M,100,117,100,143,100,155.569,True,True,Lost generation
2089,M,100,118,100,144,100,157.1235,True,True,Lost generation
2090,M,100,119,100,145,100,158.0855,True,True,Lost generation
2091,M,100,120,100,146,100,159.768,True,True,Lost generation
2092,M,100,121,100,147,100,162.2525,True,True,Lost generation
2093,M,100,122,100,148,100,164.8465,True,True,Lost generation
2094,M,100,123,100,149,100,168.7905,True,True,Lost generation
2095,M,100,124,100,150,100,173.0705,True,True,Lost generation
2096,M,100,125,100,151,100,177.178,True,True,Lost generation
2097,M,100,126,100,152,100,181.937,True,True,Lost generation
2098,M,100,127,100,153,100,186.8465,True,True,Lost generation
2099,M,100,128,100,154,100,191.6375,True,True,Lost generation
2100,M,100,129,100,155,100,196.7435,True,True,Lost generation
1950,F,-32,-21,-1,5,100,0.129,False,False,other
1951,F,-31,-20,0,6,100,0.1395,False,False,other
1952,F,-30,-19,1,7,100,0.153,False,False,other
1953,F,-29,-18,2,8,100,0.167,False,False,other
1954,F,-28,-17,3,9,100,0.183,False,False,other
1955,F,-27,-16,4,10,100,0.2075,False,False,other
1956,F,-26,-15,5,11,100,0.2275,False,False,other
1957,F,-25,-14,6,12,100,0.2395,False,False,other
1958,F,-24,-13,7,13,100,0.2635,False,False,other
1959,F,-23,-12,8,14,100,0.2905,False,False,other
1960,F,-22,-11,9,15,100,0.3005,False,False,other
1961,F,-21,-10,10,16,100,0.2975,False,False,other
1962,F,-20,-9,11,17,100,0.2985,False,False,other
1963,F,-19,-8,12,18,100,0.3185,False,False,other
1964,F,-18,-7,13,19,100,0.3505,False,False,other
1965,F,-17,-6,14,20,100,0.3765,False,False,other
1966,F,-16,-5,15,21,100,0.392,False,False,other
1967,F,-15,-4,16,22,100,0.4125,False,False,other
1968,F,-14,-3,17,23,100,0.4495,False,False,other
1969,F,-13,-2,18,24,100,0.5005,False,False,other
1970,F,-12,-1,19,25,100,0.5515,False,False,other
1971,F,-11,0,20,26,100,0.5815,False,False,other
1972,F,-10,1,21,27,100,0.612,False,False,other
1973,F,-9,2,22,28,100,0.6645,False,False,other
1974,F,-8,3,23,29,100,0.7215,False,False,other
1975,F,-7,4,24,30,100,0.777,False,False,other
1976,F,-6,5,25,31,100,0.82,False,False,other
1977,F,-5,6,26,32,100,0.879,False,False,other
1978,F,-4,7,27,33,100,0.9725,False,False,other
1979,F,-3,8,28,34,100,1.1055,False,False,other
1980,F,-2,9,29,35,100,1.255,False,False,other
1981,F,-1,10,30,36,100,1.3615,False,False,other
1982,F,0,11,31,37,100,1.5075,False,False,other
1983,F,1,12,32,38,100,1.7215,False,False,other
1984,F,2,13,33,39,100,1.9695,False,False,other
1985,F,3,14,34,40,100,2.315,False,False,other
1986,F,4,15,35,41,100,2.6555,False,False,other
1987,F,5,16,36,42,100,3.008,False,False,other
1988,F,6,17,37,43,100,3.4585,False,False,other
1989,F,7,18,38,44,100,3.991,False,False,other
1990,F,8,19,39,45,100,4.5745,False,False,other
1991,F,9,20,40,46,100,5.097,False,False,other
1992,F,10,21,41,47,100,5.677,False,False,other
1993,F,11,22,42,48,100,6.3985,False,False,other
1994,F,12,23,43,49,100,7.2905,False,False,other
1995,F,13,24,44,50,100,8.328,False,False,other
1996,F,14,25,45,51,100,9.6225,False,False,other
